person_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19
3uy58,0.6258221308755362,-2.602706421102678,3.735389272231258,-3.4795051744675174,-5.395711842878496,-1.266106564466999,-1.2383569614538508,-1.1985988125122407,1.5947917848762638,-3.316225059881487,-1.0679852352337649,1.6283883013591454,2.8823224946670023,1.0258661085554948,1.6838142943963421,3.716839745839157,-0.33232567243614947,1.938207810876222,0.006980672263044352,-0.1987794098634465
3wglb,-2.1246779820529342,-1.336782017193057,10.306814497901732,-6.206615126997987,0.8704200473492757,-3.7835857721475272,-0.016064193122394117,5.351734282502031,2.3222412516989563,-1.1974847371759425,-0.7911101603807645,-0.524248636239721,-1.2137252829746252,1.0047362611853707,0.8866842524776265,0.5194413703376414,-0.8900666268178667,-2.442219250053218,-1.3521651849558756,1.1504515072078978
4kx6v,1.007504924056532,-5.488647346907127,-2.383480024516506,-1.9735117450960142,-9.586641437238963,1.2120043484526115,0.09757120966400788,-2.382371634905593,-4.3834579244098775,-2.7517120336018777,-4.033122904706645,-4.620939070340276,-1.6090919615095685,2.2084892009735113,-0.08270353327783624,2.230453666583766,-1.4007953265485014,-1.1772706151042334,2.6969955514077735,-0.00036043763320073275
4p3l9,4.190927206783837,-5.238691000248467,-2.064100004692954,-2.0297860399460688,4.363716707472136,2.9214681628871304,1.35859118912511,1.0254732488276521,-1.524403142601657,-0.5780572368591533,-0.25968896253151763,1.3483819903414647,-0.7772602150556085,-0.17179699437983986,-0.29225320530371246,0.7966178734931848,-2.8113973175818274,-2.0403578282392663,-2.1422456888509087,0.10581266413558463
4th4n,3.6358778973794843,8.356120828458772,4.526128001943916,4.621683641834446,-0.019419187361657403,-0.7239057029188904,4.661102357115083,1.897885919313639,2.799833855019577,1.2533297308448839,1.8862329220163991,0.5482958412254939,-1.7377425766489043,0.030074257602883722,1.9783059793204874,-1.9097876298186756,-0.565849303988999,-0.9913359329273477,0.24392718742722738,-1.325887048668983
4wbsc,4.539519113207368,-1.113501108906109,-1.9535746179573708,-4.926045337491765,-2.6750778099786268,-0.7627035815719573,2.084322024834943,3.9927419791153613,4.113272452191561,-0.7391687142091061,-0.025013410955732077,-1.0969399953132266,-1.3559366579526029,-0.09843793300699548,1.412594512966074,-0.013544966867453243,1.0587931858933803,1.7632148691745342,2.0191011542475095,-2.094559272241507
4wcis,1.2235354667075744,-0.9794431656792743,-4.360858500822074,2.2643658276581218,2.5191861248468683,-1.9873299870812433,-4.104804043543226,-1.3542382463001397,0.10541965411684054,2.112671860007073,-1.4646018919548551,-3.2528276023879976,-0.3866120132403252,1.7003732907577818,3.167458823370948,-0.7105863870098224,-0.4744457432078218,0.1877967347234985,2.5243080487601266,1.1952423248912112
56vwl,0.8264925959373202,5.523439729605959,-0.1402432802328799,1.1366108049491364,0.8368371113889591,0.06342425093335526,-0.5962552148556152,0.28986139432162233,2.956012042583089,-0.9979491991848899,-1.6377304983018373,1.8358707431492183,4.19959389743108,-0.11567010877835007,2.9769952691720674,-3.012993149324783,-0.9340611989676852,3.839745956392121,0.439074624618834,2.6828449073240463
5puzl,4.355501280523742,-2.58501365227603,-6.629662428325896,0.44823576788289876,4.309804129131424,-0.24542790094942163,-2.008140942947408,0.5224901046635214,0.7466030168010633,2.7334608377722938,-0.5878880556259215,-2.9293547807821447,-1.9865480929866102,1.2971347600048795,3.570683767921988,0.6993429703308356,1.3081002228678082,-2.096585163607595,-0.873971147883193,-1.3974343784590917
6qe7v,1.2825704545526473,-2.6811515789900735,-1.1088212706427147,-0.5636310494924794,-0.3196635749467502,-0.22642692904167144,1.558381493092953,0.30137958536369097,1.3305088143959312,-2.2797422865163797,-2.0788268728243136,-3.1844428072474043,1.9174318145257865,-1.857963188801088,0.4338590475570458,-1.2721291491398778,0.009607930125000434,1.1431505012268037,0.5721360802616382,0.3104821814765642
